centreline_id,direction,location,class_type,dt,volume_daily
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-07,2748
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-06,2500
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-05,2549
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-04,2348
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-03,1473
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-02,2060
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-06-01,2585
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-31,2102
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-30,2954
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-29,2939
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-28,2718
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-27,2037
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-26,2199
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-25,2655
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-24,2769
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-23,2837
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-22,1597
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-21,1553
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-20,1531
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-19,863
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-18,2226
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-17,2645
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-16,2725
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-15,1467
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-14,2480
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-13,1681
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-12,1647
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-11,2130
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-10,2165
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-09,2728
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-08,2710
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-07,2437
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-06,1312
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-05,1908
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-04,1233
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-03,1312
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-02,2455
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-05-01,2455
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-30,2184
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-29,1162
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-28,750
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-27,1823
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-26,1897
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-25,653
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-24,1664
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-23,1957
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-22,1289
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-21,1273
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-20,1282
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-19,991
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-18,801
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-17,186
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-16,3
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-15,1
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-14,130
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-13,912
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-12,1045
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-11,1137
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-10,1338
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-09,1215
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-08,716
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-07,754
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-06,815
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-05,1039
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-04,739
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-03,912
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-02,1125
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-04-01,652
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-31,735
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-30,731
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-29,744
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-28,1337
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-27,797
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-26,1325
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-25,772
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-24,838
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-23,1161
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-22,1181
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-21,1110
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-20,1098
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-19,989
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-18,762
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-17,760
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-16,767
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-15,893
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-14,785
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-13,728
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-12,843
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-11,717
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-10,731
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-09,947
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-08,694
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-07,824
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-06,705
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-05,972
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-04,579
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-03,643
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-02,574
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-03-01,986
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-28,1324
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-27,1288
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-26,1047
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-25,682
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-24,670
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-23,606
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-22,809
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-21,630
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-20,524
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-19,274
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-18,414
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-17,386
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-16,597
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-15,506
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-14,300
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-13,243
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-12,290
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-11,143
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-10,113
8353520,Eastbound,BLOOR ST W BIKE STN E/B W OF MARKHAM ST,Cyclists,2018-02-09,269
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-26,1580
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-25,663
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-24,1827
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-23,1690
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-22,1623
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-21,2088
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-20,1003
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-19,1157
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-18,1221
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-17,1807
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-16,1701
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-15,1560
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-14,1522
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-13,558
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-12,597
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-11,1455
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-10,1401
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-09,949
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-08,1759
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-07,202
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-06,1701
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-05,1555
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-04,1047
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-03,999
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-02,1390
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-05-01,705
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-30,1471
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-29,1069
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-28,1042
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-27,842
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-26,765
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-25,1708
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-24,1687
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-23,1287
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-22,1326
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-21,803
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-20,378
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-19,314
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-18,1312
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-17,1425
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-16,1238
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-15,982
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-14,321
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-13,1264
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-12,1062
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-11,887
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-10,1268
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-09,1233
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-08,1269
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-07,954
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-06,1093
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-05,867
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-04,1230
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-03,1111
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-02,1175
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-04-01,865
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-31,283
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-30,295
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-29,1133
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-28,832
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-27,1152
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-26,1020
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-25,934
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-24,680
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-23,664
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-22,681
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-21,874
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-20,1027
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-19,780
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-18,704
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-17,478
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-16,436
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-15,596
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-14,556
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-13,575
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-12,600
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-11,481
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-10,222
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-09,376
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-08,453
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-07,396
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-06,334
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-05,343
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-04,308
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-03,245
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-02,215
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-03-01,335
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-28,182
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-27,71
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-26,390
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-25,265
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-24,240
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-23,367
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-22,445
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-21,428
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-20,323
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-19,377
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-18,129
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-17,199
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-16,160
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-15,277
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-14,219
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-13,61
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-12,37
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-11,328
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-10,270
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-09,254
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-08,248
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-07,86
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-06,123
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-05,505
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-04,328
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-03,108
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-02,102
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-02-01,107
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-31,42
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-30,20
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-29,5
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-28,99
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-27,71
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-26,301
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-25,383
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-24,414
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-23,255
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-22,336
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-21,157
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-20,55
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-19,163
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-18,544
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-17,606
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-16,613
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-15,809
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-14,753
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-13,364
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-12,443
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-11,511
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-10,634
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-09,716
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-08,718
8353520,Westbound,BLOOR ST W BIKE STN W/B W OF MARKHAM ST,Cyclists,2019-01-07,571
